time,station_id,sbe_salinity_avg,gross_range_test,climatology_test,flat_line_test,rate_of_change_test,spike_test,attenuated_signal_test,aggregate
2020-05-09 20:30:00+00:00,Mace Head,34.2267,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 21:00:00+00:00,Mace Head,34.227,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 21:30:00+00:00,Mace Head,34.2263,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 22:00:00+00:00,Mace Head,34.2251,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 22:30:00+00:00,Mace Head,34.2244,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 23:00:00+00:00,Mace Head,34.2249,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-09 23:30:00+00:00,Mace Head,34.2398,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 00:00:00+00:00,Mace Head,34.2335,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 00:30:00+00:00,Mace Head,34.2323,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 01:00:00+00:00,Mace Head,34.2265,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 01:30:00+00:00,Mace Head,34.2228,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 02:00:00+00:00,Mace Head,34.2256,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 02:30:00+00:00,Mace Head,34.2242,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 03:00:00+00:00,Mace Head,34.2236,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 03:30:00+00:00,Mace Head,34.2243,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 04:00:00+00:00,Mace Head,34.2392,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 04:30:00+00:00,Mace Head,34.242,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 05:00:00+00:00,Mace Head,34.2434,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 05:30:00+00:00,Mace Head,34.2384,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 06:00:00+00:00,Mace Head,34.2263,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 06:30:00+00:00,Mace Head,34.2251,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 07:00:00+00:00,Mace Head,34.2259,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 07:30:00+00:00,Mace Head,34.2265,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 08:00:00+00:00,Mace Head,34.225,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 08:30:00+00:00,Mace Head,34.2258,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 09:00:00+00:00,Mace Head,34.2262,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 09:30:00+00:00,Mace Head,34.2267,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 10:00:00+00:00,Mace Head,34.2273,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 10:30:00+00:00,Mace Head,34.2274,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 11:00:00+00:00,Mace Head,34.228,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 11:30:00+00:00,Mace Head,34.2299,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 12:00:00+00:00,Mace Head,34.2292,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 12:30:00+00:00,Mace Head,34.2352,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 13:00:00+00:00,Mace Head,34.2347,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 13:30:00+00:00,Mace Head,34.2358,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 14:00:00+00:00,Mace Head,34.2295,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 14:30:00+00:00,Mace Head,34.2292,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 15:00:00+00:00,Mace Head,34.2285,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 15:30:00+00:00,Mace Head,34.231,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 16:00:00+00:00,Mace Head,34.2322,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 16:30:00+00:00,Mace Head,34.2313,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 17:00:00+00:00,Mace Head,34.2323,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 17:30:00+00:00,Mace Head,34.2358,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 18:00:00+00:00,Mace Head,34.2398,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 18:30:00+00:00,Mace Head,34.2437,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 19:00:00+00:00,Mace Head,34.2396,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 19:30:00+00:00,Mace Head,34.2402,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 20:00:00+00:00,Mace Head,34.2396,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 20:30:00+00:00,Mace Head,34.2391,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 21:00:00+00:00,Mace Head,34.2389,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 21:30:00+00:00,Mace Head,34.2396,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 22:00:00+00:00,Mace Head,34.2411,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 22:30:00+00:00,Mace Head,34.242,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 23:00:00+00:00,Mace Head,34.2441,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-10 23:30:00+00:00,Mace Head,34.247,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 00:00:00+00:00,Mace Head,34.249,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 00:30:00+00:00,Mace Head,34.2508,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 01:00:00+00:00,Mace Head,34.2527,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 01:30:00+00:00,Mace Head,34.2489,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 02:00:00+00:00,Mace Head,34.2508,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 02:30:00+00:00,Mace Head,34.2485,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 03:00:00+00:00,Mace Head,34.2419,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 03:30:00+00:00,Mace Head,34.2405,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 04:00:00+00:00,Mace Head,34.2426,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 04:30:00+00:00,Mace Head,34.2442,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 05:00:00+00:00,Mace Head,34.2446,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 05:30:00+00:00,Mace Head,34.2446,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 06:00:00+00:00,Mace Head,34.2464,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 06:30:00+00:00,Mace Head,34.248000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 07:00:00+00:00,Mace Head,34.2528,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 07:30:00+00:00,Mace Head,34.258,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 08:00:00+00:00,Mace Head,34.2578,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 08:30:00+00:00,Mace Head,34.2611,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 09:00:00+00:00,Mace Head,34.2622,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 09:30:00+00:00,Mace Head,34.2635,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 10:00:00+00:00,Mace Head,34.2675,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 10:30:00+00:00,Mace Head,34.2648,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 11:00:00+00:00,Mace Head,34.2636,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 11:30:00+00:00,Mace Head,34.2645,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 12:00:00+00:00,Mace Head,34.2659,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 12:30:00+00:00,Mace Head,34.2682,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 13:00:00+00:00,Mace Head,34.2695,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 13:30:00+00:00,Mace Head,34.2687,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 14:00:00+00:00,Mace Head,34.2694,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 14:30:00+00:00,Mace Head,34.269,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 15:00:00+00:00,Mace Head,34.2661,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 15:30:00+00:00,Mace Head,34.2672,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 16:00:00+00:00,Mace Head,34.2648,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 16:30:00+00:00,Mace Head,34.2638,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 17:00:00+00:00,Mace Head,34.2641,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 17:30:00+00:00,Mace Head,34.2656,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 18:00:00+00:00,Mace Head,34.2671,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 18:30:00+00:00,Mace Head,34.2704,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 19:00:00+00:00,Mace Head,34.2763,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 19:30:00+00:00,Mace Head,34.2825,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 20:00:00+00:00,Mace Head,34.2814,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 20:30:00+00:00,Mace Head,34.284,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 21:00:00+00:00,Mace Head,34.2812,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 21:30:00+00:00,Mace Head,34.2792,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 22:00:00+00:00,Mace Head,34.2784,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 22:30:00+00:00,Mace Head,34.2784,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 23:00:00+00:00,Mace Head,34.2792,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-11 23:30:00+00:00,Mace Head,34.2802,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 00:00:00+00:00,Mace Head,34.2812,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 00:30:00+00:00,Mace Head,34.2846,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 01:00:00+00:00,Mace Head,34.2815,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 01:30:00+00:00,Mace Head,34.2741,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 02:00:00+00:00,Mace Head,34.2787,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 02:30:00+00:00,Mace Head,34.278,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 03:00:00+00:00,Mace Head,34.2773,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 03:30:00+00:00,Mace Head,34.2805,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 04:00:00+00:00,Mace Head,34.2745,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 04:30:00+00:00,Mace Head,34.2697,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 05:00:00+00:00,Mace Head,34.2713,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 05:30:00+00:00,Mace Head,34.27,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 06:00:00+00:00,Mace Head,34.2703,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 06:30:00+00:00,Mace Head,34.2715,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 07:00:00+00:00,Mace Head,34.2719,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 07:30:00+00:00,Mace Head,34.271,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 08:00:00+00:00,Mace Head,34.2701,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 08:30:00+00:00,Mace Head,34.2728,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 09:00:00+00:00,Mace Head,34.2771,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 09:30:00+00:00,Mace Head,34.2763,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 10:00:00+00:00,Mace Head,34.2789,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 10:30:00+00:00,Mace Head,34.2818,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 11:00:00+00:00,Mace Head,34.2849,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 11:30:00+00:00,Mace Head,34.2882,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 12:00:00+00:00,Mace Head,34.2897,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 12:30:00+00:00,Mace Head,34.2918,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 13:00:00+00:00,Mace Head,34.2905,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 13:30:00+00:00,Mace Head,34.2891,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 14:00:00+00:00,Mace Head,34.29,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 14:30:00+00:00,Mace Head,34.2918,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 15:00:00+00:00,Mace Head,34.2875,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 15:30:00+00:00,Mace Head,34.2825,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 16:00:00+00:00,Mace Head,34.2833,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 16:30:00+00:00,Mace Head,34.2854,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 17:00:00+00:00,Mace Head,34.2866,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 17:30:00+00:00,Mace Head,34.2874,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 18:00:00+00:00,Mace Head,34.2863,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 18:30:00+00:00,Mace Head,34.2863,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 19:00:00+00:00,Mace Head,34.2862,1.0,1.0,3.0,1.0,1.0,1,3.0
2020-05-12 19:30:00+00:00,Mace Head,34.2871,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 20:00:00+00:00,Mace Head,34.2875,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 20:30:00+00:00,Mace Head,34.2878,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 21:00:00+00:00,Mace Head,34.2916,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 21:30:00+00:00,Mace Head,34.2967,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 22:00:00+00:00,Mace Head,34.3006,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 22:30:00+00:00,Mace Head,34.3027,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 23:00:00+00:00,Mace Head,34.3016,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-12 23:30:00+00:00,Mace Head,34.3017,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 00:00:00+00:00,Mace Head,34.3002,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 00:30:00+00:00,Mace Head,34.2993,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 01:00:00+00:00,Mace Head,34.2989,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 01:30:00+00:00,Mace Head,34.2984,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 02:00:00+00:00,Mace Head,34.2976,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 02:30:00+00:00,Mace Head,34.2989,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 03:00:00+00:00,Mace Head,34.2988,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 03:30:00+00:00,Mace Head,34.2972,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 04:00:00+00:00,Mace Head,34.298,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 04:30:00+00:00,Mace Head,34.295,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 05:00:00+00:00,Mace Head,34.293,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 05:30:00+00:00,Mace Head,34.2926,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 06:00:00+00:00,Mace Head,34.292,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 06:30:00+00:00,Mace Head,34.2926,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 07:00:00+00:00,Mace Head,34.2947,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 07:30:00+00:00,Mace Head,34.2964,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 08:00:00+00:00,Mace Head,34.2983,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 08:30:00+00:00,Mace Head,34.3025,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 09:00:00+00:00,Mace Head,34.3029,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 09:30:00+00:00,Mace Head,34.3023,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 10:00:00+00:00,Mace Head,34.3017,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 10:30:00+00:00,Mace Head,34.3018,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 11:00:00+00:00,Mace Head,34.3022,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 11:30:00+00:00,Mace Head,34.3017,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 12:00:00+00:00,Mace Head,34.3,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 12:30:00+00:00,Mace Head,34.3018,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 13:00:00+00:00,Mace Head,34.3025,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 13:30:00+00:00,Mace Head,34.3026,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 14:00:00+00:00,Mace Head,34.3025,1.0,1.0,3.0,1.0,1.0,1,3.0
2020-05-13 14:30:00+00:00,Mace Head,34.3033,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 15:00:00+00:00,Mace Head,34.303000000000004,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 15:30:00+00:00,Mace Head,34.3045,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 16:00:00+00:00,Mace Head,34.3079,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 16:30:00+00:00,Mace Head,34.3092,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 17:00:00+00:00,Mace Head,34.3092,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 17:30:00+00:00,Mace Head,34.3114,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 18:00:00+00:00,Mace Head,34.3092,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 18:30:00+00:00,Mace Head,34.3085,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 19:00:00+00:00,Mace Head,34.3079,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 19:30:00+00:00,Mace Head,34.3088,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 20:00:00+00:00,Mace Head,34.309,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 20:30:00+00:00,Mace Head,34.3106,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 21:00:00+00:00,Mace Head,34.312,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 21:30:00+00:00,Mace Head,34.3146,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 22:00:00+00:00,Mace Head,34.3157,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 22:30:00+00:00,Mace Head,34.3161,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 23:00:00+00:00,Mace Head,34.3165,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-13 23:30:00+00:00,Mace Head,34.3174,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 00:00:00+00:00,Mace Head,34.3173,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 00:30:00+00:00,Mace Head,34.316,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 01:00:00+00:00,Mace Head,34.3137,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 01:30:00+00:00,Mace Head,34.3118,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 02:00:00+00:00,Mace Head,34.312,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 02:30:00+00:00,Mace Head,34.3135,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 03:00:00+00:00,Mace Head,34.3154,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 03:30:00+00:00,Mace Head,34.3171,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 04:00:00+00:00,Mace Head,34.3126,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 04:30:00+00:00,Mace Head,34.3108,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 05:00:00+00:00,Mace Head,34.3113,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 05:30:00+00:00,Mace Head,34.3115,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 06:00:00+00:00,Mace Head,34.3121,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 06:30:00+00:00,Mace Head,34.3115,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 07:00:00+00:00,Mace Head,34.313,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 07:30:00+00:00,Mace Head,34.315,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 08:00:00+00:00,Mace Head,34.3131,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 08:30:00+00:00,Mace Head,34.3131,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 09:00:00+00:00,Mace Head,34.3133,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 09:30:00+00:00,Mace Head,34.3129,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 10:00:00+00:00,Mace Head,34.3157,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 10:30:00+00:00,Mace Head,34.3171,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 11:00:00+00:00,Mace Head,34.3213,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 11:30:00+00:00,Mace Head,34.3221,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 12:00:00+00:00,Mace Head,34.3197,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 12:30:00+00:00,Mace Head,34.3175,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 13:00:00+00:00,Mace Head,34.3178,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 13:30:00+00:00,Mace Head,34.3177,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 14:00:00+00:00,Mace Head,34.3159,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 14:30:00+00:00,Mace Head,34.3169,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 15:00:00+00:00,Mace Head,34.3198,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 15:30:00+00:00,Mace Head,34.3185,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 16:00:00+00:00,Mace Head,34.3198,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 16:30:00+00:00,Mace Head,34.3224,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 17:00:00+00:00,Mace Head,34.3249,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 17:30:00+00:00,Mace Head,34.3257,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 18:00:00+00:00,Mace Head,34.3225,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 18:30:00+00:00,Mace Head,34.3216,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 19:00:00+00:00,Mace Head,34.321,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 19:30:00+00:00,Mace Head,34.3205,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 20:00:00+00:00,Mace Head,34.3206,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 20:30:00+00:00,Mace Head,34.32,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 21:00:00+00:00,Mace Head,34.3202,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 21:30:00+00:00,Mace Head,34.3206,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 22:00:00+00:00,Mace Head,34.3204,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 22:30:00+00:00,Mace Head,34.3203,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 23:00:00+00:00,Mace Head,34.3208,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-14 23:30:00+00:00,Mace Head,34.321,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 00:00:00+00:00,Mace Head,34.3209,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 00:30:00+00:00,Mace Head,34.3218,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 01:00:00+00:00,Mace Head,34.3212,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 01:30:00+00:00,Mace Head,34.3212,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 02:00:00+00:00,Mace Head,34.32,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 02:30:00+00:00,Mace Head,34.3181,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 03:00:00+00:00,Mace Head,34.3174,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 03:30:00+00:00,Mace Head,34.3176,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 04:00:00+00:00,Mace Head,34.3172,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 04:30:00+00:00,Mace Head,34.3174,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-05-15 05:00:00+00:00,Mace Head,34.319,1.0,1.0,1.0,1.0,1.0,1,1.0
