station_id,time,sbe_salinity_avg
Mace Head,2020-12-23T19:00:00Z,33.222
Mace Head,2020-12-23T19:30:00Z,32.8459
Mace Head,2020-12-23T20:00:00Z,32.9355
Mace Head,2020-12-23T20:30:00Z,32.9459
Mace Head,2020-12-23T21:00:00Z,32.9192
Mace Head,2020-12-23T21:30:00Z,32.9506
Mace Head,2020-12-23T22:00:00Z,33.0512
Mace Head,2020-12-23T22:30:00Z,33.1645
Mace Head,2020-12-23T23:00:00Z,33.1528
Mace Head,2020-12-23T23:30:00Z,33.2181
Mace Head,2020-12-24T00:00:00Z,33.2687
Mace Head,2020-12-24T00:30:00Z,33.2806
Mace Head,2020-12-24T01:00:00Z,33.2902
Mace Head,2020-12-24T01:30:00Z,33.3421
Mace Head,2020-12-24T02:00:00Z,33.351
Mace Head,2020-12-24T02:30:00Z,33.3438
Mace Head,2020-12-24T03:00:00Z,33.363
Mace Head,2020-12-24T03:30:00Z,33.3883
Mace Head,2020-12-24T04:00:00Z,33.4073
Mace Head,2020-12-24T04:30:00Z,33.428000000000004
Mace Head,2020-12-24T05:00:00Z,33.4387
Mace Head,2020-12-24T05:30:00Z,33.4408
Mace Head,2020-12-24T06:00:00Z,33.4314
Mace Head,2020-12-24T06:30:00Z,33.359
Mace Head,2020-12-24T07:00:00Z,33.3647
Mace Head,2020-12-24T07:30:00Z,33.1214
Mace Head,2020-12-24T08:00:00Z,33.0581
Mace Head,2020-12-24T08:30:00Z,32.9484
Mace Head,2020-12-24T09:00:00Z,32.8827
Mace Head,2020-12-24T09:30:00Z,32.7253
Mace Head,2020-12-24T10:00:00Z,32.6934
Mace Head,2020-12-24T10:30:00Z,32.7755
Mace Head,2020-12-24T11:00:00Z,32.7489
Mace Head,2020-12-24T11:30:00Z,32.7741
Mace Head,2020-12-24T12:00:00Z,32.8091
Mace Head,2020-12-24T12:30:00Z,32.9362
Mace Head,2020-12-24T13:00:00Z,33.0467
Mace Head,2020-12-24T13:30:00Z,33.1267
Mace Head,2020-12-24T14:00:00Z,33.1866
Mace Head,2020-12-24T14:30:00Z,33.2644
Mace Head,2020-12-24T15:00:00Z,33.3693
Mace Head,2020-12-24T15:30:00Z,33.4568
Mace Head,2020-12-24T16:00:00Z,33.5273
Mace Head,2020-12-24T16:30:00Z,33.5843
Mace Head,2020-12-24T17:00:00Z,33.6218
Mace Head,2020-12-24T17:30:00Z,33.6063
Mace Head,2020-12-24T18:00:00Z,33.5978
Mace Head,2020-12-24T18:30:00Z,33.5995
Mace Head,2020-12-24T19:00:00Z,33.6066
Mace Head,2020-12-24T19:30:00Z,33.6161
Mace Head,2020-12-24T20:00:00Z,33.621
Mace Head,2020-12-24T20:30:00Z,33.6272
Mace Head,2020-12-24T21:00:00Z,33.6274
Mace Head,2020-12-24T21:30:00Z,33.6317
Mace Head,2020-12-24T22:00:00Z,33.634
Mace Head,2020-12-24T22:30:00Z,33.6368
Mace Head,2020-12-24T23:00:00Z,33.6419
Mace Head,2020-12-24T23:30:00Z,33.6413
Mace Head,2020-12-25T00:00:00Z,33.6398
Mace Head,2020-12-25T00:30:00Z,33.6357
Mace Head,2020-12-25T01:00:00Z,33.6286
Mace Head,2020-12-25T01:30:00Z,33.6305
Mace Head,2020-12-25T02:00:00Z,33.6529
Mace Head,2020-12-25T02:30:00Z,33.685
Mace Head,2020-12-25T03:00:00Z,33.6929
Mace Head,2020-12-25T03:30:00Z,33.7307
Mace Head,2020-12-25T04:00:00Z,33.7561
Mace Head,2020-12-25T04:30:00Z,33.7718
Mace Head,2020-12-25T05:00:00Z,33.7894
Mace Head,2020-12-25T05:30:00Z,33.7892
Mace Head,2020-12-25T06:00:00Z,33.8003
Mace Head,2020-12-25T06:30:00Z,33.8001
Mace Head,2020-12-25T07:00:00Z,33.7901
Mace Head,2020-12-25T07:30:00Z,33.7867
Mace Head,2020-12-25T08:00:00Z,33.8144
Mace Head,2020-12-25T08:30:00Z,33.8309
Mace Head,2020-12-25T09:00:00Z,33.8234
Mace Head,2020-12-25T09:30:00Z,33.8031
Mace Head,2020-12-25T10:00:00Z,33.8095
Mace Head,2020-12-25T10:30:00Z,33.7843
Mace Head,2020-12-25T11:00:00Z,33.6863
Mace Head,2020-12-25T11:30:00Z,33.5164
Mace Head,2020-12-25T12:00:00Z,33.5202
Mace Head,2020-12-25T12:30:00Z,33.4988
Mace Head,2020-12-25T13:00:00Z,33.4659
Mace Head,2020-12-25T13:30:00Z,33.4673
Mace Head,2020-12-25T14:00:00Z,33.4847
Mace Head,2020-12-25T14:30:00Z,33.4944
Mace Head,2020-12-25T15:00:00Z,33.5035
Mace Head,2020-12-25T15:30:00Z,33.5236
Mace Head,2020-12-25T16:00:00Z,33.5355
Mace Head,2020-12-25T16:30:00Z,33.5448
Mace Head,2020-12-25T17:00:00Z,33.562
Mace Head,2020-12-25T17:30:00Z,33.5857
Mace Head,2020-12-25T18:00:00Z,33.6037
Mace Head,2020-12-25T18:30:00Z,33.5969
Mace Head,2020-12-25T19:00:00Z,33.5692
Mace Head,2020-12-25T19:30:00Z,33.5706
Mace Head,2020-12-25T20:00:00Z,33.5652
Mace Head,2020-12-25T20:30:00Z,33.5772
Mace Head,2020-12-25T21:00:00Z,33.5613
Mace Head,2020-12-25T21:30:00Z,33.5861
Mace Head,2020-12-25T22:00:00Z,33.6076
Mace Head,2020-12-25T22:30:00Z,33.6136
Mace Head,2020-12-25T23:00:00Z,33.6325
Mace Head,2020-12-25T23:30:00Z,33.6672
Mace Head,2020-12-26T00:00:00Z,33.6781
Mace Head,2020-12-26T00:30:00Z,33.7347
Mace Head,2020-12-26T01:00:00Z,33.7491
Mace Head,2020-12-26T01:30:00Z,33.754
Mace Head,2020-12-26T02:00:00Z,33.757
Mace Head,2020-12-26T02:30:00Z,33.7553
Mace Head,2020-12-26T03:00:00Z,33.7557
Mace Head,2020-12-26T03:30:00Z,33.7594
Mace Head,2020-12-26T04:00:00Z,33.7605
Mace Head,2020-12-26T04:30:00Z,33.7591
Mace Head,2020-12-26T05:00:00Z,33.7619
Mace Head,2020-12-26T05:30:00Z,33.7643
Mace Head,2020-12-26T06:00:00Z,33.7717
Mace Head,2020-12-26T06:30:00Z,33.7078
Mace Head,2020-12-26T07:00:00Z,33.6775
Mace Head,2020-12-26T07:30:00Z,33.6868
Mace Head,2020-12-26T08:00:00Z,33.7006
Mace Head,2020-12-26T08:30:00Z,33.7195
Mace Head,2020-12-26T09:00:00Z,33.7423
Mace Head,2020-12-26T09:30:00Z,33.7542
Mace Head,2020-12-26T10:00:00Z,33.7735
Mace Head,2020-12-26T10:30:00Z,33.7728
Mace Head,2020-12-26T11:00:00Z,33.7692
Mace Head,2020-12-26T11:30:00Z,33.7812
Mace Head,2020-12-26T12:00:00Z,33.798
Mace Head,2020-12-26T12:30:00Z,33.8055
Mace Head,2020-12-26T13:00:00Z,33.8611
Mace Head,2020-12-26T13:30:00Z,33.8854
Mace Head,2020-12-26T14:00:00Z,33.8919
Mace Head,2020-12-26T14:30:00Z,33.8962
Mace Head,2020-12-26T15:00:00Z,33.9011
Mace Head,2020-12-26T15:30:00Z,33.9021
Mace Head,2020-12-26T16:00:00Z,33.876
Mace Head,2020-12-26T16:30:00Z,33.8598
Mace Head,2020-12-26T17:00:00Z,33.8672
Mace Head,2020-12-26T17:30:00Z,33.8873
Mace Head,2020-12-26T18:00:00Z,33.8828
Mace Head,2020-12-26T18:30:00Z,33.8778
Mace Head,2020-12-26T19:00:00Z,33.8197
Mace Head,2020-12-26T19:30:00Z,33.7027
Mace Head,2020-12-26T20:00:00Z,33.7163
Mace Head,2020-12-26T20:30:00Z,33.6847
Mace Head,2020-12-26T21:00:00Z,33.6248
Mace Head,2020-12-26T21:30:00Z,33.6062
Mace Head,2020-12-26T22:00:00Z,33.6692
Mace Head,2020-12-26T22:30:00Z,33.7279
Mace Head,2020-12-26T23:00:00Z,33.68
Mace Head,2020-12-26T23:30:00Z,33.7353
Mace Head,2020-12-27T00:00:00Z,33.8312
Mace Head,2020-12-27T00:30:00Z,33.8511
Mace Head,2020-12-27T01:00:00Z,33.8573
Mace Head,2020-12-27T01:30:00Z,33.8852
Mace Head,2020-12-27T02:00:00Z,33.896
Mace Head,2020-12-27T02:30:00Z,33.8924
Mace Head,2020-12-27T03:00:00Z,33.8667
Mace Head,2020-12-27T03:30:00Z,33.8859
Mace Head,2020-12-27T04:00:00Z,33.9101
Mace Head,2020-12-27T04:30:00Z,34.0207
Mace Head,2020-12-27T05:00:00Z,34.0496
Mace Head,2020-12-27T05:30:00Z,34.124
Mace Head,2020-12-27T06:00:00Z,34.0686
Mace Head,2020-12-27T06:30:00Z,34.0897
Mace Head,2020-12-27T07:00:00Z,34.1679
Mace Head,2020-12-27T07:30:00Z,34.1796
Mace Head,2020-12-27T08:00:00Z,33.9864
Mace Head,2020-12-27T08:30:00Z,33.892
Mace Head,2020-12-27T09:00:00Z,33.815
Mace Head,2020-12-27T09:30:00Z,33.7795
Mace Head,2020-12-27T10:00:00Z,33.768
Mace Head,2020-12-27T10:30:00Z,33.6183
Mace Head,2020-12-27T11:00:00Z,33.6539
Mace Head,2020-12-27T11:30:00Z,33.7192
Mace Head,2020-12-27T12:00:00Z,33.8216
Mace Head,2020-12-27T12:30:00Z,33.9112
Mace Head,2020-12-27T13:00:00Z,34.0885
Mace Head,2020-12-27T13:30:00Z,34.2735
Mace Head,2020-12-27T14:00:00Z,34.2567
Mace Head,2020-12-27T14:30:00Z,34.2677
Mace Head,2020-12-27T15:00:00Z,34.2787
Mace Head,2020-12-27T15:30:00Z,34.2836
Mace Head,2020-12-27T16:00:00Z,34.2919
Mace Head,2020-12-27T16:30:00Z,34.3367
Mace Head,2020-12-27T17:00:00Z,34.0459
Mace Head,2020-12-27T17:30:00Z,34.1188
Mace Head,2020-12-27T18:00:00Z,34.194
Mace Head,2020-12-27T18:30:00Z,34.2128
Mace Head,2020-12-27T19:00:00Z,34.285
Mace Head,2020-12-27T19:30:00Z,34.0873
Mace Head,2020-12-27T20:00:00Z,33.9554
Mace Head,2020-12-27T20:30:00Z,33.9611
Mace Head,2020-12-27T21:00:00Z,33.9315
Mace Head,2020-12-27T21:30:00Z,33.6567
Mace Head,2020-12-27T22:00:00Z,33.6173
Mace Head,2020-12-27T22:30:00Z,33.6439
Mace Head,2020-12-27T23:00:00Z,33.7143
Mace Head,2020-12-27T23:30:00Z,33.8239
Mace Head,2020-12-28T00:00:00Z,33.9056
Mace Head,2020-12-28T00:30:00Z,34.0085
Mace Head,2020-12-28T01:00:00Z,34.0775
Mace Head,2020-12-28T01:30:00Z,34.2153
Mace Head,2020-12-28T02:00:00Z,34.4111
Mace Head,2020-12-28T02:30:00Z,34.4323
Mace Head,2020-12-28T03:00:00Z,34.4473
Mace Head,2020-12-28T03:30:00Z,34.4605
Mace Head,2020-12-28T04:00:00Z,34.4685
Mace Head,2020-12-28T04:30:00Z,34.4762
Mace Head,2020-12-28T05:00:00Z,34.4973
Mace Head,2020-12-28T05:30:00Z,34.5264
Mace Head,2020-12-28T06:00:00Z,34.564
Mace Head,2020-12-28T06:30:00Z,34.5811
Mace Head,2020-12-28T07:00:00Z,34.5649
Mace Head,2020-12-28T07:30:00Z,34.2948
Mace Head,2020-12-28T08:00:00Z,34.2905
Mace Head,2020-12-28T08:30:00Z,34.3136
Mace Head,2020-12-28T09:00:00Z,34.1372
Mace Head,2020-12-28T09:30:00Z,34.1093
Mace Head,2020-12-28T10:00:00Z,33.9885
Mace Head,2020-12-28T10:30:00Z,33.7901
Mace Head,2020-12-28T11:00:00Z,33.8486
Mace Head,2020-12-28T11:30:00Z,33.9447
Mace Head,2020-12-28T12:00:00Z,34.0155
Mace Head,2020-12-28T12:30:00Z,34.098
Mace Head,2020-12-28T13:00:00Z,34.1983
Mace Head,2020-12-28T13:30:00Z,34.3135
Mace Head,2020-12-28T14:00:00Z,34.4262
Mace Head,2020-12-28T14:30:00Z,34.4682
Mace Head,2020-12-28T15:00:00Z,34.5569
Mace Head,2020-12-28T15:30:00Z,34.6335
Mace Head,2020-12-28T16:00:00Z,34.6723
Mace Head,2020-12-28T16:30:00Z,34.6866
Mace Head,2020-12-28T17:00:00Z,34.6979
Mace Head,2020-12-28T17:30:00Z,34.7021
Mace Head,2020-12-28T18:00:00Z,34.6763
Mace Head,2020-12-28T18:30:00Z,34.7075
Mace Head,2020-12-28T19:00:00Z,34.6067
Mace Head,2020-12-28T19:30:00Z,34.632
Mace Head,2020-12-28T20:00:00Z,34.5698
Mace Head,2020-12-28T20:30:00Z,34.413000000000004
Mace Head,2020-12-28T21:00:00Z,34.4385
Mace Head,2020-12-28T21:30:00Z,34.2756
Mace Head,2020-12-28T22:00:00Z,34.2269
Mace Head,2020-12-28T22:30:00Z,34.0709
Mace Head,2020-12-28T23:00:00Z,33.9273
Mace Head,2020-12-28T23:30:00Z,34.0262
Mace Head,2020-12-29T00:00:00Z,34.0496
Mace Head,2020-12-29T00:30:00Z,34.234
Mace Head,2020-12-29T01:00:00Z,34.4651
Mace Head,2020-12-29T01:30:00Z,34.4957
Mace Head,2020-12-29T02:00:00Z,34.6571
Mace Head,2020-12-29T02:30:00Z,34.7499
Mace Head,2020-12-29T03:00:00Z,34.7874
Mace Head,2020-12-29T03:30:00Z,34.8282
Mace Head,2020-12-29T04:00:00Z,34.8288
Mace Head,2020-12-29T04:30:00Z,34.837
Mace Head,2020-12-29T05:00:00Z,34.8318
Mace Head,2020-12-29T05:30:00Z,34.8397
Mace Head,2020-12-29T06:00:00Z,34.8473
Mace Head,2020-12-29T06:30:00Z,34.846
Mace Head,2020-12-29T07:00:00Z,34.8344
Mace Head,2020-12-29T07:30:00Z,34.7992
Mace Head,2020-12-29T08:00:00Z,34.81
Mace Head,2020-12-29T08:30:00Z,34.7084
Mace Head,2020-12-29T09:00:00Z,34.5589
Mace Head,2020-12-29T09:30:00Z,34.2932
Mace Head,2020-12-29T10:00:00Z,34.2845
Mace Head,2020-12-29T10:30:00Z,34.2062
Mace Head,2020-12-29T11:00:00Z,34.1511
Mace Head,2020-12-29T11:30:00Z,34.2306
Mace Head,2020-12-29T12:00:00Z,34.2135
Mace Head,2020-12-29T12:30:00Z,34.1961
Mace Head,2020-12-29T13:00:00Z,34.2036
Mace Head,2020-12-29T13:30:00Z,34.1713
Mace Head,2020-12-29T14:00:00Z,34.2589
Mace Head,2020-12-29T14:30:00Z,34.2521
Mace Head,2020-12-29T15:00:00Z,34.2799
Mace Head,2020-12-29T15:30:00Z,34.3151
Mace Head,2020-12-29T16:00:00Z,34.3453
Mace Head,2020-12-29T16:30:00Z,34.3861
Mace Head,2020-12-29T17:00:00Z,34.4691
Mace Head,2020-12-29T17:30:00Z,34.4548
Mace Head,2020-12-29T18:00:00Z,34.4466
Mace Head,2020-12-29T18:30:00Z,34.4399
Mace Head,2020-12-29T19:00:00Z,34.4234
Mace Head,2020-12-29T19:30:00Z,34.428000000000004
Mace Head,2020-12-29T20:00:00Z,34.44
Mace Head,2020-12-29T20:30:00Z,34.4268
Mace Head,2020-12-29T21:00:00Z,34.4353
Mace Head,2020-12-29T21:30:00Z,34.4375
Mace Head,2020-12-29T22:00:00Z,34.4391
Mace Head,2020-12-29T22:30:00Z,34.4538
Mace Head,2020-12-29T23:00:00Z,34.1451
Mace Head,2020-12-29T23:30:00Z,34.0334
Mace Head,2020-12-30T00:00:00Z,34.0714
Mace Head,2020-12-30T00:30:00Z,34.0437
Mace Head,2020-12-30T01:00:00Z,34.0695
Mace Head,2020-12-30T01:30:00Z,34.067
Mace Head,2020-12-30T02:00:00Z,34.106
Mace Head,2020-12-30T02:30:00Z,34.1869
Mace Head,2020-12-30T03:00:00Z,34.2774
Mace Head,2020-12-30T03:30:00Z,34.3748
Mace Head,2020-12-30T04:00:00Z,34.3003
Mace Head,2020-12-30T04:30:00Z,34.3149
Mace Head,2020-12-30T05:00:00Z,34.4278
Mace Head,2020-12-30T05:30:00Z,34.4548
Mace Head,2020-12-30T06:00:00Z,34.5265
Mace Head,2020-12-30T06:30:00Z,34.5864
Mace Head,2020-12-30T07:00:00Z,34.6118
Mace Head,2020-12-30T07:30:00Z,34.5687
Mace Head,2020-12-30T08:00:00Z,34.5189
Mace Head,2020-12-30T08:30:00Z,34.5233
Mace Head,2020-12-30T09:00:00Z,34.329
Mace Head,2020-12-30T09:30:00Z,34.3285
Mace Head,2020-12-30T10:00:00Z,34.357
Mace Head,2020-12-30T10:30:00Z,34.3338
Mace Head,2020-12-30T11:00:00Z,34.3558
Mace Head,2020-12-30T11:30:00Z,34.0327
Mace Head,2020-12-30T12:00:00Z,34.0127
Mace Head,2020-12-30T12:30:00Z,33.9148
Mace Head,2020-12-30T13:00:00Z,33.9978
Mace Head,2020-12-30T13:30:00Z,34.0676
Mace Head,2020-12-30T14:00:00Z,34.1098
Mace Head,2020-12-30T14:30:00Z,34.1175
Mace Head,2020-12-30T15:00:00Z,34.1586
Mace Head,2020-12-30T15:30:00Z,34.1745
Mace Head,2020-12-30T16:00:00Z,34.2171
Mace Head,2020-12-30T16:30:00Z,34.1985
Mace Head,2020-12-30T17:00:00Z,34.3317
Mace Head,2020-12-30T17:30:00Z,34.3538
Mace Head,2020-12-30T18:00:00Z,34.3647
Mace Head,2020-12-30T18:30:00Z,34.3507
Mace Head,2020-12-30T19:00:00Z,34.3754
Mace Head,2020-12-30T19:30:00Z,34.3754
Mace Head,2020-12-30T20:00:00Z,34.3652
Mace Head,2020-12-30T20:30:00Z,34.3608
Mace Head,2020-12-30T21:00:00Z,34.3566
Mace Head,2020-12-30T21:30:00Z,34.3674
Mace Head,2020-12-30T22:00:00Z,34.3569
Mace Head,2020-12-30T22:30:00Z,34.2794
Mace Head,2020-12-30T23:00:00Z,34.2426
Mace Head,2020-12-30T23:30:00Z,34.2452
Mace Head,2020-12-31T00:00:00Z,34.2453
Mace Head,2020-12-31T00:30:00Z,34.2194
Mace Head,2020-12-31T01:00:00Z,34.1202
Mace Head,2020-12-31T01:30:00Z,34.1034
Mace Head,2020-12-31T02:00:00Z,34.1261
Mace Head,2020-12-31T02:30:00Z,34.1051
Mace Head,2020-12-31T03:00:00Z,34.11
Mace Head,2020-12-31T03:30:00Z,34.1403
Mace Head,2020-12-31T04:00:00Z,34.3085
Mace Head,2020-12-31T04:30:00Z,34.3353
Mace Head,2020-12-31T05:00:00Z,34.3208
Mace Head,2020-12-31T05:30:00Z,34.2791
Mace Head,2020-12-31T06:00:00Z,34.2371
Mace Head,2020-12-31T06:30:00Z,34.2258
Mace Head,2020-12-31T07:00:00Z,34.2238
Mace Head,2020-12-31T07:30:00Z,34.2254
Mace Head,2020-12-31T08:00:00Z,34.2264
Mace Head,2020-12-31T08:30:00Z,34.2272
Mace Head,2020-12-31T09:00:00Z,34.2186
Mace Head,2020-12-31T09:30:00Z,34.2259
Mace Head,2020-12-31T10:00:00Z,34.2306
Mace Head,2020-12-31T10:30:00Z,34.2548
Mace Head,2020-12-31T11:00:00Z,34.2739
Mace Head,2020-12-31T11:30:00Z,34.2151
Mace Head,2020-12-31T12:00:00Z,34.2252
Mace Head,2020-12-31T12:30:00Z,34.0987
Mace Head,2020-12-31T13:00:00Z,34.0728
Mace Head,2020-12-31T13:30:00Z,34.0719
Mace Head,2020-12-31T14:00:00Z,34.0836
Mace Head,2020-12-31T14:30:00Z,34.0928
Mace Head,2020-12-31T15:00:00Z,34.093
Mace Head,2020-12-31T15:30:00Z,34.1066
Mace Head,2020-12-31T16:00:00Z,34.122
Mace Head,2020-12-31T16:30:00Z,34.1507
Mace Head,2020-12-31T17:00:00Z,34.1674
Mace Head,2020-12-31T17:30:00Z,34.178000000000004
Mace Head,2020-12-31T18:00:00Z,34.1918
Mace Head,2020-12-31T18:30:00Z,34.2017
Mace Head,2020-12-31T19:00:00Z,34.2295
Mace Head,2020-12-31T19:30:00Z,34.2232
Mace Head,2020-12-31T20:00:00Z,34.222
Mace Head,2020-12-31T20:30:00Z,34.22
Mace Head,2020-12-31T21:00:00Z,34.2231
Mace Head,2020-12-31T21:30:00Z,34.2216
Mace Head,2020-12-31T22:00:00Z,34.2252
Mace Head,2020-12-31T22:30:00Z,34.2283
Mace Head,2020-12-31T23:00:00Z,34.2302
Mace Head,2020-12-31T23:30:00Z,34.2338
